LIMIT_BAL,SEX,EDUCATION,MARRIAGE,AGE,PAY_1,PAY_2,PAY_3,PAY_4,PAY_5,PAY_6,BILL_AMT1,BILL_AMT2,BILL_AMT3,BILL_AMT4,BILL_AMT5,BILL_AMT6,PAY_AMT1,PAY_AMT2,PAY_AMT3,PAY_AMT4,PAY_AMT5,PAY_AMT6,DEFAULT,TOTAL_BILL,TOTAL_PAID,PAY_RATIO,AVG_DELAY
190000,Female,University,Single,27,0,0,0,0,0,0,125739,126184,127189,122034,124837,128442,6000,6000,4000,5000,5000,7000,0,754425,33000,0.043741923,0
150000,Female,Graduate School,Single,28,0,0,0,0,0,0,41387,40310,42652,42711,43311,48311,2000,3000,1500,1000,5000,176,0,258682,12676,0.04900225,0
100000,Female,Graduate School,Single,28,2,0,0,0,0,0,4523,7267,9967,19706,20378,22038,3000,3000,10000,1000,2000,4000,1,83879,23000,0.274204509,0.333333333
310000,Female,Graduate School,Single,29,0,0,0,0,0,0,29906,14780,18261,41540,50803,59927,14750,5000,24000,10000,10000,30000,0,215217,93750,0.435606853,0
500000,Female,Graduate School,Single,29,0,0,0,0,0,0,70287,73487,77282,80977,84609,88073,5000,5000,5000,5000,5000,5000,0,474715,30000,0.063195812,0
120000,Female,University,Single,28,-1,-1,-1,-1,-1,-1,792,0,792,0,396,396,0,792,0,396,396,396,0,2376,1980,0.833333333,0
200000,Female,University,Married,28,0,0,0,0,0,0,135841,127109,102712,79902,59253,59826,4449,3555,3524,2300,2000,1800,0,564643,17628,0.031219726,0
180000,Female,Graduate School,Single,30,0,0,0,0,0,-2,7808,4511,3435,5345,2018,164,1198,1099,2009,2024,164,2159,0,23281,8653,0.371676474,0
50000,Female,University,Single,30,0,0,0,0,0,0,46795,46285,43282,14713,19583,14959,2169,1966,1130,5000,1000,441,1,185617,11706,0.063065344,0
210000,Female,Graduate School,Single,30,0,0,0,0,0,0,52514,52053,52558,52515,52108,51758,2449,3000,2500,2000,2000,2000,0,313506,13949,0.044493566,0
230000,Female,Graduate School,Single,30,2,2,2,2,2,2,212400,216409,221419,224753,228022,232724,9000,10000,8500,8500,8500,32000,1,1335727,76500,0.057272182,2
200000,Female,Graduate School,Single,30,-2,-2,-2,-2,-2,-2,1028,1025,1613,2193,2698,3812,1030,1621,2213,2711,3831,2213,0,12369,13619,1.101059099,0
100000,Female,University,Single,31,0,0,0,0,0,0,101458,101207,101421,101111,101384,101358,3800,4000,3602,3719,3700,7800,1,607939,26621,0.043788933,0
250000,Female,University,Single,31,0,0,0,0,0,0,171006,167192,46332,40974,26683,26887,5004,3330,2000,2000,2000,3000,0,479074,17334,0.036182302,0
200000,Female,University,Married,31,-1,2,-1,-1,-1,-1,3850,2025,1926,3263,1580,16874,6,1931,3267,7,17894,2508,0,29518,25613,0.867707839,0.333333333
50000,Female,University,Married,31,0,0,-2,-2,-1,0,4468,0,0,0,3251,3484,0,0,0,3251,274,500,0,11203,4025,0.359278765,0
170000,Female,University,Married,31,1,-1,2,-1,0,0,0,427,427,23321,23475,25218,427,0,23500,840,2121,0,0,72868,26888,0.368995993,0.5
70000,Female,University,Married,32,0,0,0,0,0,0,57550,22049,17349,14654,23808,24852,3000,2000,4000,10000,2000,1400,0,160262,22400,0.139771125,0
260000,Female,Graduate School,Married,31,0,0,0,0,0,0,50312,128072,55359,39189,49909,20782,85387,33061,5039,20154,2854,29,0,343623,146524,0.426409175,0
60000,Female,High School,Single,32,0,0,0,0,0,0,59143,58612,59017,59220,26607,29719,2100,3000,3008,6000,4000,1000,0,292318,19108,0.065367169,0
120000,Female,University,Single,31,-2,-2,-2,-2,-2,-2,140,140,4836,3780,7501,3300,140,4836,4034,7501,3300,0,1,19697,19811,1.005787683,0
100000,Female,High School,Single,33,0,0,0,0,0,0,74847,70663,63794,60651,54664,51776,3000,3000,2700,2000,2000,2000,0,376395,14700,0.039054716,0
500000,Female,Graduate School,Single,34,0,0,0,0,0,0,161716,143382,123316,142773,107136,95915,6018,5198,46047,10039,30027,60038,0,774238,157367,0.203254038,0
230000,Female,University,Married,34,2,-1,-1,-1,-1,-1,566,2329,1894,2528,1865,1496,2329,1894,2532,1865,1496,1873,0,10678,11989,1.122775801,0.333333333
330000,Female,Unknown,Married,34,0,0,0,0,0,0,252755,272262,281220,121814,11383,13090,25000,15000,7000,3000,2000,90000,0,952524,142000,0.149077609,0
360000,Female,Graduate School,Married,35,-2,-2,-2,-2,-2,-2,3925,5320,1016,7173,10763,4857,5352,1022,7408,10817,5044,27696,0,33054,57339,1.734706843,0
180000,Female,University,Married,44,1,-2,-2,-2,-2,-2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.166666667
180000,Female,High School,Married,35,0,0,0,0,0,2,175200,175285,60790,50479,28739,18037,7002,1807,2000,4000,0,33000,1,508530,47809,0.094014119,0.333333333
140000,Female,University,Single,35,0,0,0,0,0,0,84873,82471,84235,82432,81465,83160,4000,4010,3800,3200,3100,3000,0,498636,21110,0.042335491,0
260000,Female,Graduate School,Married,37,1,2,2,2,0,0,58261,59706,60969,59400,60315,63230,3000,2800,0,2500,4000,4000,0,361881,16300,0.045042431,1.166666667
220000,Female,Graduate School,Married,36,-2,-2,-2,-2,-2,-2,0,0,2337,-602,-1184,-2047,0,2337,58,0,0,3500,0,-1496,5895,-3.940508021,0
100000,Female,High School,Married,42,-1,-1,-1,-1,-1,-1,1651,631,3611,631,631,0,631,3611,631,631,0,2113,0,7155,7617,1.064570231,0
280000,Female,Graduate School,Married,39,-1,-1,-1,-1,-1,-2,1451,9152,335,2300,0,0,9152,335,2322,0,0,9436,0,13238,21245,1.604849675,0
100000,Female,University,Single,40,-1,-1,-2,-2,-1,-1,1573,-28,-28,-28,2816,2118,0,0,0,2844,2118,0,0,6423,4962,0.772536198,0
290000,Female,High School,Married,46,-1,0,0,-1,-1,0,73612,44236,3253,766,168322,169676,2207,1000,766,168342,7000,5100,0,459865,184415,0.401019865,0
360000,Female,Graduate School,Married,48,0,0,0,0,0,0,202783,202036,202918,202197,199002,197781,10000,10000,10000,7500,8000,8000,0,1206717,53500,0.044335167,0
290000,Female,High School,Married,46,0,0,0,0,0,-1,7874,9236,10326,11000,11000,11417,1500,1400,1000,0,11417,500,0,60853,15817,0.25992145,0
60000,Female,University,Married,39,0,0,0,0,0,0,32734,32234,32136,31204,30330,29934,1506,1881,1422,1021,1500,1056,0,188572,8386,0.044471077,0
80000,Female,Graduate School,Single,44,0,0,2,2,3,2,41630,48893,47831,57000,55489,57450,8000,0,10000,0,3000,2500,1,308293,23500,0.076226187,1.5
180000,Female,University,Married,42,0,0,0,0,0,0,132986,126825,109319,111343,91966,82280,6167,5800,5700,3600,3000,3234,0,654719,27501,0.04200428,0
200000,Female,Graduate School,Single,37,-1,-1,-1,-1,-1,-1,454,2015,3603,16158,0,836,2500,3700,16200,0,836,1589,0,23066,24825,1.076259429,0
170000,Female,Graduate School,Single,44,-1,-1,-1,-1,-1,-1,2500,804,2016,3957,4956,482,804,5991,3957,5444,482,626,0,14715,17304,1.175942915,0
780000,Female,University,Single,41,-2,-2,-2,-2,-2,-2,101957,61715,38686,21482,72628,182792,62819,39558,22204,82097,184322,25695,0,479260,416695,0.869454993,0
340000,Female,Graduate School,Others,42,-1,-1,-1,-1,-1,0,139808,176743,34402,205931,265431,270237,873552,1215471,889043,621000,20000,145000,0,1092552,3764066,3.445205354,0
200000,Female,Unknown,Married,39,-2,-2,-2,-2,-2,-2,20218,25242,3930,0,0,0,25267,3930,0,0,0,0,0,49390,29197,0.591152055,0
350000,Female,Graduate School,Married,45,-1,-1,-1,-1,-1,-1,291,291,291,291,291,291,291,291,291,291,291,291,0,1746,1746,1,0
360000,Female,University,Married,39,0,0,-2,-1,0,0,366965,-17710,-17706,301085,307035,63451,12709,1393,319494,13079,2438,2599,1,1003120,351712,0.350618072,0
130000,Female,University,Married,41,-1,0,-1,-1,-1,-1,2538,1866,1349,1609,635,849,1177,1349,1609,635,849,2893,0,8846,8512,0.962242822,0
310000,Female,University,Married,44,-1,0,0,0,0,0,67423,67729,113788,106919,100656,93846,10000,56000,5000,4000,3300,5000,0,550361,83300,0.151355201,0
110000,Female,University,Married,46,0,0,0,0,0,0,107281,109551,48942,49959,50951,52019,4560,1808,1825,1817,1882,1893,0,418703,13785,0.032923098,0
260000,Female,University,Married,44,1,-1,-1,-1,-1,-1,-6,1100,2527,1698,0,5062,1106,2527,1698,0,5062,0,0,10381,10393,1.001155958,0.166666667
290000,Female,Graduate School,Married,44,-2,-2,-2,-2,-2,-2,7886,9636,10060,3946,7388,4482,9636,10060,3948,7388,4482,8106,0,43398,43620,1.005115443,0
200000,Female,Graduate School,Married,37,-1,-1,0,-1,0,0,1382,23942,18143,11770,22155,13235,23994,10112,11770,12155,3000,30075,0,90627,91106,1.005285401,0
130000,Female,University,Married,40,0,0,0,2,0,0,54137,28019,29927,24555,24873,26583,2600,3500,498,3000,3300,3000,1,188094,15898,0.084521569,0.333333333
60000,Female,Graduate School,Single,28,0,0,0,-1,-1,0,38991,13115,2958,4556,19213,18825,10008,2950,4556,19938,800,900,0,97658,39152,0.400909296,0
20000,Female,University,Single,30,0,0,0,0,0,0,21302,18842,19370,19355,17155,18660,1300,1800,1106,435,1599,1000,0,114684,7240,0.063129992,0
300000,Female,University,Married,31,0,-1,-1,-1,0,0,3565,316,316,17597,15257,9482,316,316,17597,2000,2690,2000,0,46533,24919,0.535512432,0
70000,Female,High School,Married,39,0,0,0,0,0,2,124493,125680,129498,131216,136744,133413,4800,5900,6000,9200,0,4859,0,781044,30759,0.039381904,0.333333333
240000,Female,University,Married,35,-1,2,-1,-1,-1,-1,528,264,264,264,264,414,0,264,264,264,414,264,1,1998,1470,0.735735736,0.333333333
60000,Female,Graduate School,Single,29,-1,-1,-1,-1,0,-1,5557,7587,7058,8127,4557,2992,7587,8028,8127,15,2992,7695,0,35878,34444,0.960031217,0
240000,Female,Graduate School,Single,28,1,-2,-1,-1,-1,-1,0,0,1522,2141,590,176,0,1522,2141,590,176,1720,0,4429,6149,1.388349515,0.166666667
200000,Female,High School,Married,29,-1,-1,-2,-2,-2,-1,161,0,0,0,0,1063,0,0,0,0,1063,1089,0,1224,2152,1.758169935,0
500000,Female,Graduate School,Single,31,0,0,0,0,0,0,47177,55947,57052,62051,70198,72924,10000,3000,6000,10000,10000,4313,0,365349,43313,0.118552398,0
140000,Female,University,Others,28,0,0,0,0,0,0,138901,140732,140661,100656,49783,49310,5600,5500,2650,36000,1000,620,1,620043,51370,0.082849093,0
210000,Female,University,Married,29,0,0,0,0,0,0,42140,31938,45502,41704,40509,41305,2000,20020,1672,1600,1600,2000,0,243098,28892,0.118849188,0
240000,Female,University,Married,31,-1,-1,-1,-1,-1,-1,184,0,2500,12500,749,2829,0,2500,12500,749,2829,2900,0,18762,21478,1.144760686,0
240000,Female,Graduate School,Single,30,-2,-2,-2,-2,-2,-2,0,0,2999,0,0,0,0,2999,0,0,0,0,0,2999,2999,1,0
160000,Female,Graduate School,Single,28,-2,2,0,0,0,0,4145,3930,5859,10299,11825,13121,0,2000,5008,3007,2000,2000,0,49179,14015,0.284979361,0.333333333
50000,Female,Graduate School,Single,29,0,0,0,0,0,0,28889,21803,20990,16236,9759,8789,1368,1330,1160,330,314,364,0,106466,4866,0.045704732,0
400000,Female,Graduate School,Single,29,-1,-1,0,0,0,0,16666,62545,98214,84142,70732,68674,62545,53704,4142,5010,66676,66660,0,400973,258737,0.645272874,0
440000,Female,University,Single,29,-1,-1,-1,-1,0,0,23147,88848,42045,400321,229680,265404,70554,45213,400972,5456,100267,7530,0,1049445,629992,0.600309688,0
150000,Female,Graduate School,Married,30,0,0,0,0,0,2,114797,117393,120002,122013,131426,134676,4500,4500,4000,11000,5000,3500,0,740307,32500,0.043900706,0.333333333
100000,Female,University,Married,27,1,-2,-2,-2,-2,-1,0,0,0,0,0,4747,0,0,0,0,4747,1198,1,4747,5945,1.252369918,0.166666667
120000,Female,Graduate School,Married,32,-1,-1,-1,-1,-1,0,497,0,1085,193,1549,1549,0,1085,193,1549,0,787,0,4873,3614,0.741637595,0
50000,Female,University,Married,28,3,2,2,7,7,7,2400,2400,2400,2400,2400,2400,0,0,0,0,0,0,0,14400,0,0,4.666666667
150000,Female,Graduate School,Single,32,2,2,2,2,0,0,118348,120800,123379,122881,123954,131543,5900,6000,3000,4600,9800,5100,1,740905,34400,0.046429704,1.333333333
360000,Female,Graduate School,Single,30,-2,-2,-2,-2,-2,-2,2500,0,0,0,0,0,0,0,0,0,0,0,0,2500,0,0,0
260000,Female,University,Married,29,0,0,0,0,0,0,246509,251197,243167,231463,105518,93193,7012,6310,5871,3130,2966,3230,0,1171047,28519,0.02435342,0
240000,Female,University,Married,43,0,0,0,0,0,0,244103,240733,236553,241215,230480,234610,9102,8602,9013,8195,8202,7902,1,1427694,51016,0.035733147,0
180000,Female,University,Others,41,0,0,0,0,0,0,141137,130282,109327,77752,66202,58557,5481,4399,3008,2150,2147,2120,0,583257,19305,0.033098617,0
210000,Female,University,Married,42,-1,-1,-1,-1,-1,-1,2201,3571,987,2467,3319,5387,3571,987,2469,3319,5387,1607,0,17932,17340,0.966986393,0
70000,Female,University,Single,34,-1,-1,-1,-1,0,0,2226,1245,-1000,11019,11632,7864,1245,0,12019,1000,157,7851,0,32986,22272,0.675195538,0
500000,Female,Graduate School,Single,35,0,0,0,0,0,0,3994,11230,10925,11795,14384,15806,11160,1244,1114,2703,3435,402,0,68134,20058,0.294390466,0
500000,Female,University,Single,48,-1,0,0,0,0,0,30252,47506,28171,26498,45212,35223,38009,28005,22000,33000,22000,10000,0,212862,153014,0.718841315,0
180000,Female,Graduate School,Single,28,0,0,0,0,0,0,51085,48531,55352,63055,75046,65184,5014,10000,10000,15057,10010,10036,0,358253,60117,0.167805992,0
120000,Female,University,Married,31,0,0,0,0,0,0,45716,44610,45428,34401,34360,35523,2000,1732,2041,1000,1500,1000,0,240038,9273,0.038631383,0
200000,Female,University,Married,33,0,0,0,0,0,0,15126,14633,14918,16992,8967,8494,3000,2000,5000,2000,1000,2000,0,79130,15000,0.189561481,0
140000,Female,University,Married,33,0,0,0,-2,-1,0,89226,90212,-1037,-1037,66441,68365,3133,0,0,68383,3000,3096,0,312170,77612,0.248620944,0
20000,Female,High School,Single,34,1,-2,-2,-2,-2,-2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0.166666667
220000,Female,Graduate School,Married,39,-1,-1,-1,-1,-1,-1,419,419,419,419,419,419,419,419,419,419,419,419,0,2514,2514,1,0
290000,Female,Graduate School,Married,32,-2,-2,-2,-2,-2,-2,4340,3686,3094,8164,1509,8262,3686,3112,8164,1509,8262,2032,1,29055,26765,0.921183961,0
260000,Female,University,Single,37,-1,-1,-1,-1,-1,-1,188,188,189,192,188,0,188,189,192,188,0,526,0,945,1283,1.357671958,0
220000,Female,Graduate School,Single,34,0,0,0,0,0,0,135132,136108,133534,27484,23728,21039,7245,6121,1551,875,1800,300,0,477025,17892,0.037507468,0
80000,Female,High School,Unknown,40,2,2,3,2,-1,-1,1140,5395,4415,1375,779,5889,5000,0,0,885,5889,4239,0,18993,16013,0.84310009,1.5
160000,Female,University,Married,41,0,0,0,0,0,0,13512,13453,13420,13873,13833,13818,1206,1329,1098,374,400,364,0,81909,4771,0.058247567,0
500000,Female,Graduate School,Single,37,0,0,0,0,0,0,80846,74776,73558,71055,61248,40737,3032,3200,1946,1734,2000,4128,0,402220,16040,0.039878673,0
230000,Female,University,Married,42,-2,-2,-1,-1,-1,0,-138,-69,231,4749,33389,34928,0,300,4749,38000,5000,3000,0,73090,51049,0.698440279,0
120000,Female,High School,Married,39,1,-2,-2,-2,-2,-2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0.166666667
360000,Female,Graduate School,Married,38,-2,-2,-2,-2,-2,-2,2410,7830,4024,6643,1947,2066,7954,4044,6715,1956,2076,2003,0,24920,24748,0.993097913,0
220000,Female,Graduate School,Single,39,-1,-1,-2,-1,-1,-1,300,-200,-200,4040,4040,-1269,0,0,4240,0,0,0,0,6711,4240,0.63179854,0
120000,Female,Graduate School,Single,32,-1,2,0,-1,-1,-1,1192,696,1210,1799,1594,1255,0,1179,1799,1594,1255,1133,0,7746,6960,0.898528273,0.333333333
360000,Female,University,Single,33,-1,-1,0,0,0,0,3231,9523,11357,12123,9743,9567,9666,2000,1000,0,0,536,0,55544,13202,0.237685439,0
120000,Female,Graduate School,Married,42,-1,-1,-1,-1,-1,-1,344,881,1778,1885,607,687,881,1781,1885,607,687,1203,1,6182,7044,1.139437075,0
50000,Female,Graduate School,Married,32,0,0,0,0,0,2,27447,28187,29220,30547,32329,31677,1500,1491,1818,2600,0,1400,0,179407,8809,0.049100648,0.333333333
290000,Female,University,Married,35,0,0,0,0,0,0,285679,277275,199437,154369,110016,27774,10050,8007,4005,2500,13000,2060,0,1054550,39622,0.037572424,0
230000,Female,University,Married,38,-1,0,0,0,0,0,1129,2117,2283,3227,4227,4616,1029,1056,1000,1000,389,215,0,17599,4689,0.266435593,0
370000,Female,Unknown,Married,48,0,0,0,0,0,0,250264,252955,254111,257816,255491,255320,10004,9498,10827,9002,9040,9004,0,1525957,57375,0.037599356,0
50000,Male,University,Single,40,0,0,0,0,0,0,60131,49486,41463,39577,32474,32303,3000,2000,2174,2000,2000,1500,0,255434,12674,0.049617514,0
50000,Female,Unknown,Married,32,-2,-2,-2,-2,-2,-2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20000,Female,High School,Single,44,0,0,0,0,0,0,18783,19660,14561,15017,15119,4077,1230,1354,1200,302,82,83,0,87217,4251,0.048740498,0
260000,Female,Graduate School,Married,36,0,0,2,0,0,0,131971,139305,89200,79702,79025,79997,10000,0,3012,3000,3000,4000,0,599200,23012,0.038404539,0.333333333
230000,Female,Unknown,Married,42,-1,-1,-1,-1,-1,-1,390,390,390,390,240,930,390,390,390,240,1080,0,0,2730,2490,0.912087912,0
200000,Female,University,Married,36,-1,-1,-1,-1,0,-1,8812,15189,6205,37658,696,1430,15234,6225,38150,2,1434,2265,0,69990,63310,0.904557794,0
340000,Female,Graduate School,Married,36,0,0,0,0,2,0,29879,26968,31051,34917,32110,33984,1459,4674,5032,360,6360,4116,0,188909,22001,0.116463482,0.333333333
220000,Female,Unknown,Married,32,0,0,0,0,0,0,84942,56366,4252,6129,6423,7208,2500,1500,2000,500,1000,1000,0,165320,8500,0.051415437,0
340000,Female,Graduate School,Married,36,-1,-1,-1,-1,-1,0,4490,4834,17716,12010,14111,6995,4834,17716,12636,14111,0,5666,0,60156,54963,0.913674446,0
200000,Female,High School,Married,42,-1,-1,-1,-2,-1,0,535,10468,0,0,400,400,10468,0,0,400,0,0,0,11803,10868,0.920782852,0
180000,Female,High School,Married,44,1,-2,-2,-2,-2,-2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.166666667
50000,Female,University,Single,43,0,0,0,0,0,0,24847,26043,26724,20903,19225,19536,2000,2000,2020,2000,1000,800,0,137278,9820,0.071533676,0
80000,Female,Graduate School,Single,38,0,0,0,0,0,0,77204,73940,47627,48482,49153,46995,2938,1853,1708,1824,1704,1641,0,343401,11668,0.033977769,0
160000,Female,University,Married,31,-1,-1,0,0,-2,-2,1133,31964,24805,0,0,0,31964,1003,0,0,0,0,0,57902,32967,0.569358571,0
80000,Female,University,Married,48,0,0,0,0,0,0,77627,80712,48428,52391,23359,24597,5000,5000,5000,3000,2000,3000,0,307114,23000,0.074890757,0
30000,Female,Graduate School,Single,37,-1,-1,-1,-1,-1,-1,264,264,264,0,528,0,264,264,0,528,0,0,1,1320,1056,0.8,0
230000,Female,Graduate School,Single,42,-2,-2,-2,-2,-2,-2,107,529,135,108,830,2536,529,135,108,830,2536,0,0,4245,4138,0.974793875,0
400000,Female,University,Single,42,-1,-1,-1,-1,0,0,3608,4032,9885,65207,59247,53752,4052,9939,65243,1239,5366,10435,0,195731,96274,0.491868943,0
200000,Female,High School,Single,42,1,-1,-1,-1,-1,2,-105,5237,2297,-3903,11989,11839,10000,2509,0,24000,0,27000,0,27354,63509,2.321744535,0.5
20000,Female,University,Married,46,2,0,0,0,0,0,5437,6602,7622,8479,8647,8829,1264,1284,1141,309,321,322,1,45616,4641,0.101740617,0.333333333
200000,Female,Graduate School,Married,38,-1,-1,-1,-1,-1,-1,3824,6115,11950,7311,18517,6787,6115,11950,7311,18567,6787,6653,0,54504,57383,1.052821811,0
140000,Female,Graduate School,Single,34,-1,-1,-2,-2,-1,0,1500,0,0,0,6400,11400,0,0,0,6400,5000,1000,0,19300,12400,0.642487047,0
360000,Female,Graduate School,Single,29,0,0,0,0,0,0,270528,267435,193910,167029,134294,154290,10256,12000,15273,15000,25000,12000,0,1187486,89529,0.075393731,0
360000,Female,Graduate School,Married,36,1,-2,-2,-2,-2,-2,-1,-1,-1,-1,-1,-1,0,0,0,0,0,0,0,-6,0,0,0.166666667
390000,Female,Unknown,Single,45,0,0,0,0,0,0,184547,179819,162571,167832,205750,212634,6645,5782,7782,42393,10414,7422,0,1113153,80438,0.072261405,0
390000,Female,Graduate School,Single,41,-2,-2,-2,-2,-2,-2,-13,-13,-13,-13,-13,-13,0,0,0,0,0,13,1,-78,13,-0.166666667,0
160000,Female,High School,Married,35,-1,-1,-1,-1,0,0,335,0,312,7736,7278,7278,0,312,7736,0,0,1470,0,22939,9518,0.414926544,0
340000,Female,Graduate School,Single,44,-2,-2,-2,-2,-2,-2,2732,2183,4103,12950,11372,2434,2183,4142,12950,11372,2434,2222,0,35774,35303,0.986834014,0
280000,Female,Graduate School,Married,36,-1,2,-1,-1,-1,0,832,416,416,416,59211,416,0,416,416,59211,0,378,0,61707,60421,0.979159577,0.333333333
500000,Female,Graduate School,Single,42,-1,-1,-1,-1,-1,0,21179,51124,21138,49305,39095,15826,51304,21138,49775,39095,0,0,0,197667,161312,0.816079568,0
60000,Female,Graduate School,Single,46,0,0,0,0,0,0,16017,30073,18385,20732,21196,23175,22000,3000,3000,1000,3000,0,0,129578,32000,0.246955502,0
420000,Female,University,Single,37,0,0,0,0,0,0,14823,16367,17709,18801,20328,25065,1800,1608,1700,2500,5065,1500,0,113093,14173,0.125321638,0
160000,Female,Graduate School,Married,38,0,0,-2,-2,-2,-2,6555,0,0,0,0,0,0,0,0,0,0,0,0,6555,0,0,0
230000,Female,University,Single,34,-1,-1,-1,-1,-1,-1,316,316,316,316,316,466,316,316,316,316,466,466,0,2046,2196,1.073313783,0
230000,Female,Graduate School,Single,31,2,0,0,0,0,0,125270,129588,115066,87021,82460,64818,6531,5091,3307,3316,2316,2500,1,604223,23061,0.038166372,0.333333333
280000,Female,University,Married,36,-2,-2,-2,-2,-2,-2,2874,2874,2874,2874,2874,2854,2888,2888,2888,2888,2868,7029,0,17224,21449,1.24529726,0
180000,Female,University,Single,31,0,0,0,-1,-1,-1,6903,11489,5488,1635,1680,782,8000,3003,1635,1680,782,4374,0,27977,19474,0.696071773,0
100000,Female,Graduate School,Married,40,-2,-2,-2,-2,-2,-2,1895,0,0,0,150,167,0,0,0,1323,167,1424,1,2212,2914,1.317359855,0
180000,Female,Graduate School,Single,33,0,-1,-1,-2,-2,-2,3302,1295,0,0,0,0,1295,0,0,0,0,1640,0,4597,2935,0.638459865,0
30000,Female,Unknown,Single,46,0,0,2,0,0,-2,29213,17064,16465,16977,0,0,5064,0,5047,0,0,0,0,79719,10111,0.126833001,0.333333333
